Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
55.0,0.468,0.902,9.0,-4.838,1,0.132,0.0325,2.65e-06,0.0664,0.451,119.017,155680.0,4,2
50.0,0.687,0.413,6.0,-11.68,1,0.145,0.554,0.006,0.123,0.183,119.968,168245.0,4,2
16.0,0.493,0.503,4.0,-8.193,1,0.0375,0.169,0.809,0.0827,0.595,157.09,174015.0,4,2
53.0,0.58,0.573,9.0,-8.137,1,0.061,0.00305,0.0015,0.182,0.477,121.225,177093.0,4,5
44.0,0.326,0.962,3.0,-3.823,1,0.198,0.00128,0.00864,0.248,0.188,126.983,214500.0,4,3
51.0,0.446,0.933,9.0,-3.605,0,0.0537,2.55e-05,9.67e-05,0.085,0.753,159.961,173160.0,4,3
31.0,0.527,0.96,1.0,-6.097,1,0.0708,0.000115,0.000153,0.281,0.316,125.047,263987.0,4,3
39.0,0.487,0.984,1.0,-4.79,1,0.161,0.000439,0.0234,0.354,0.291,120.031,225627.0,4,3
39.0,0.654,0.616,9.0,-9.803,1,0.0569,0.0704,0.297,0.198,0.759,123.437,317820.0,4,1
26.0,0.607,0.413,6.0,-11.455,0,0.0392,0.525,0.0172,0.0929,0.234,91.951,294360.0,4,0
37.0,0.737,0.668,5.0,-6.261,0,0.0323,0.00405,6.04e-05,0.385,0.961,131.009,176240.0,4,0
11.0,0.529,0.908,4.0,-5.727,1,0.0732,0.000285,0.000445,0.113,0.582,146.055,255107.0,4,5
25.0,0.353,0.971,6.0,-6.117,0,0.144,7.14e-05,0.000191,0.0713,0.543,173.87,203107.0,4,5
56.0,0.584,0.836,2.0,-4.487,1,0.0348,0.132,1.1e-06,0.144,0.495,124.131,220347.0,4,2
16.0,0.514,0.497,1.0,-10.227,0,0.0249,0.556,0.658,0.141,0.47,94.993,278000.0,4,2
40.0,0.447,0.927,6.0,-3.3,0,0.0508,0.000297,0.362,0.0972,0.104,119.034,264480.0,4,0
56.0,0.287,0.716,11.0,-5.653,0,0.0311,0.0381,3.24e-05,0.164,0.544,172.123,409800.0,4,3
28.0,0.26,0.837,9.0,-3.526,1,0.0455,0.00172,0.685,0.0604,0.486,185.972,121560.0,4,5
57.0,0.32,0.412,4.0,-12.75,0,0.0316,0.188,0.0339,0.0644,0.282,132.986,396467.0,4,5
49.0,0.66,0.836,6.0,-10.636,0,0.0335,0.0532,0.824,0.357,0.534,89.999,173067.0,4,3
44.0,0.755,0.725,2.0,-4.886,0,0.041,0.0947,0.261,0.22,0.458,121.022,245950.0,4,2
67.0,0.589,0.699,1.0,-5.883,0,0.0291,0.285,8.11e-05,0.0881,0.496,145.997,315603.0,4,4
36.0,0.248,0.687,2.0,-6.233,1,0.0393,0.00224,0.85,0.0639,0.17,164.622,270853.0,4,5
51.0,0.588,0.363,9.0,-9.153,1,0.0281,0.185,0.00883,0.149,0.509,142.993,209493.0,4,2
49.0,0.184,0.207,2.0,-17.119,1,0.033,0.94,0.931,0.0772,0.089,79.979,251173.0,3,0
15.0,0.789,0.756,7.0,-4.677,0,0.0563,0.116,0.0264,0.0767,0.649,118.931,232053.0,4,1
50.0,0.469,0.592,1.0,-6.934,0,0.0427,0.331,0.0539,0.11,0.377,76.689,212316.0,4,2
34.0,0.516,0.513,10.0,-11.12,0,0.0298,0.512,0.289,0.117,0.48,173.047,193294.0,4,2
72.0,0.554,0.963,6.0,-3.762,0,0.035,0.000244,0.0702,0.431,0.918,128.175,195147.0,4,4
33.0,0.426,0.791,3.0,-6.888,1,0.0543,0.356,2.85e-06,0.373,0.592,137.365,281867.0,4,1
31.0,0.278,0.568,2.0,-9.636,1,0.033,1.04e-05,0.664,0.331,0.216,95.514,208040.0,4,5
44.0,0.694,0.647,7.0,-12.731,1,0.311,0.268,0.817,0.943,0.308,109.99,270750.0,4,3
53.0,0.318,0.646,5.0,-7.15,0,0.0392,0.00521,0.172,0.0679,0.172,125.986,382800.0,4,0
38.0,0.798,0.482,9.0,-8.899,1,0.0312,0.722,0.000113,0.0755,0.744,133.882,164560.0,4,1
82.0,0.601,0.532,10.0,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613.0,4,5
44.0,0.547,0.949,9.0,-6.244,1,0.0546,0.00038,0.177,0.101,0.169,119.991,366427.0,4,3
11.0,0.528,0.985,2.0,-3.665,1,0.0799,0.000171,0.103,0.445,0.208,101.995,239387.0,4,3
25.0,0.209,0.545,7.0,-8.941,0,0.0321,0.0153,0.908,0.127,0.0375,169.654,303893.0,3,5
50.0,0.702,0.722,4.0,-7.971,0,0.0417,0.0909,0.025,0.134,0.315,145.959,200500.0,4,2
69.0,0.466,0.648,1.0,-11.101,0,0.028,0.0023,1.49e-05,0.112,0.305,90.435,229960.0,4,3
39.0,0.581,0.432,2.0,-7.305,1,0.0262,0.461,0.00127,0.0972,0.253,140.062,203500.0,4,0
26.0,0.599,0.0757,6.0,-12.798,1,0.0478,0.987,0.00555,0.105,0.641,199.428,170080.0,3,1
79.0,0.7,0.664,7.0,-8.211,1,0.0394,0.306,1.89e-05,0.249,0.585,142.009,223066.0,4,4
79.0,0.464,0.795,1.0,-9.267,1,0.0926,0.0493,0.00244,0.399,0.612,158.691,202267.0,4,5
40.0,0.357,0.992,5.0,-3.663,1,0.0555,0.123,0.0128,0.14,0.77,160.916,198933.0,4,2
54.0,0.368,0.921,8.0,-4.897,0,0.0919,0.000716,0.0449,0.295,0.451,119.113,219523.0,3,0
62.0,0.585,0.881,5.0,-4.719,0,0.0366,2.27e-05,0.000939,0.376,0.425,107.028,196040.0,4,3
48.0,0.788,0.846,1.0,-6.005,1,0.0411,0.0364,0.00466,0.0963,0.794,121.928,130612.0,4,2
43.0,0.435,0.883,11.0,-5.494,0,0.0346,0.426,0.594,0.182,0.446,146.972,196824.0,4,2
95.0,0.439,0.61,9.0,-7.236,1,0.116,0.593,1.07e-05,0.341,0.172,181.088,215508.0,4,4
48.0,0.731,0.892,9.0,-4.812,1,0.0621,0.128,0.0196,0.666,0.897,112.981,243450.0,4,1
43.0,0.512,0.667,3.0,-5.463,1,0.0273,0.63,0.0684,0.256,0.495,103.944,233357.0,4,4
5.0,0.732,0.71,10.0,-10.429,1,0.0473,0.121,0.00572,0.457,0.825,123.098,352839.0,4,5
53.0,0.474,0.369,6.0,-14.216,1,0.0296,0.0291,5.86e-05,0.128,0.156,61.207,274107.0,4,3
84.0,0.92,0.654,11.0,-3.051,0,0.0401,0.0236,0.0158,0.0359,0.847,117.046,293827.0,4,5
31.0,0.223,0.992,7.0,-5.847,1,0.146,1.61e-06,0.644,0.357,0.103,141.117,258691.0,4,3
1.0,0.453,0.542,5.0,-7.379,1,0.0391,0.975,0.011,0.0927,0.487,81.921,156373.0,4,1
52.0,0.603,0.633,5.0,-4.148,0,0.0334,0.0473,2.8e-05,0.433,0.0894,86.971,196082.0,4,2
39.0,0.266,0.0667,2.0,-20.758,1,0.0399,0.975,0.918,0.0996,0.0391,126.037,229000.0,4,0
71.0,0.613,0.441,5.0,-11.999,1,0.0309,0.546,0.0132,0.0869,0.525,87.573,360667.0,4,5
32.0,0.275,0.933,2.0,-5.14,0,0.0879,6.86e-05,0.0457,0.206,0.164,100.47,169284.0,4,2
44.0,0.667,0.543,10.0,-7.467,1,0.0329,0.416,4e-06,0.102,0.818,118.332,306467.0,4,5
46.0,0.435,0.788,7.0,-9.185,1,0.0384,6.05e-05,0.00611,0.19,0.736,165.047,193566.0,4,2
42.0,0.543,0.631,4.0,-10.665,0,0.0433,0.00583,0.0269,0.321,0.603,97.519,181093.0,4,5
33.0,0.362,0.968,9.0,-2.629,0,0.0741,6.56e-06,0.00204,0.0672,0.427,164.167,284518.0,4,3
55.0,0.85,0.645,11.0,-6.302,0,0.0611,0.358,1.12e-05,0.09,0.93,104.022,156454.0,4,4
27.0,0.358,0.845,8.0,-8.258,1,0.0632,0.549,0.0479,0.106,0.398,170.051,141628.0,4,2
56.0,0.402,0.835,9.0,-6.367,1,0.043,0.0558,0.18,0.103,0.69,157.066,275933.0,4,0
31.0,0.605,0.451,6.0,-14.955,0,0.0318,0.159,2.83e-05,0.0748,0.343,128.708,331573.0,4,5
42.0,0.528,0.592,9.0,-14.041,0,0.0621,0.747,1.13e-06,0.203,0.925,156.623,173533.0,4,1
41.0,0.813,0.649,10.0,-7.615,1,0.0818,0.108,0.0767,0.357,0.972,142.738,260070.0,4,2
54.0,0.543,0.739,1.0,-5.618,1,0.0399,0.00379,2.29e-06,0.343,0.665,122.016,248133.0,4,5
35.0,0.677,0.543,5.0,-6.468,1,0.0322,0.331,6.25e-06,0.107,0.652,108.572,197267.0,4,2
38.0,0.459,0.58,4.0,-9.7,1,0.0353,0.00872,0.0203,0.124,0.185,128.789,325313.0,4,5
36.0,0.0921,0.953,2.0,-5.084,0,0.0949,1.06e-06,0.942,0.13,0.201,164.765,234933.0,4,5
64.0,0.55,0.872,2.0,-4.742,0,0.0588,0.0864,0.000291,0.0617,0.618,142.041,189920.0,4,5
47.0,0.405,0.841,10.0,-5.023,0,0.067,6.69e-05,0.844,0.305,0.432,89.033,312263.0,4,5
22.0,0.646,0.272,2.0,-13.817,1,0.0297,0.458,5.49e-06,0.132,0.457,102.006,259400.0,4,5
30.0,0.193,0.976,1.0,-4.451,1,0.205,6.43e-05,1.61e-06,0.115,0.266,170.06,327999.0,5,3
15.0,0.195,0.91,2.0,-1.662,1,0.0411,1.03e-05,0.682,0.165,0.427,147.587,177200.0,4,1
61.0,0.59,0.838,6.0,-4.896,0,0.0425,0.000141,0.00277,0.115,0.572,118.056,189153.0,4,5
51.0,0.375,0.6,11.0,-9.313,1,0.033,0.0966,0.000972,0.759,0.916,169.976,151693.0,4,0
35.0,0.166,0.109,7.0,-17.1,0,0.0413,0.993,0.824,0.0984,0.177,171.587,193450.0,3,2
44.0,0.434,0.639,8.0,-11.659,1,0.0509,0.00658,0.00489,0.0592,0.159,130.245,297404.0,4,3
57.0,0.549,0.86,10.0,-4.147,1,0.0498,0.017,4.26e-06,0.206,0.512,83.971,225413.0,4,4
61.0,0.602,0.732,2.0,-8.29,1,0.0282,0.36,0.000314,0.0755,0.411,129.355,312773.0,4,5
19.0,0.483,0.808,7.0,-6.324,1,0.114,0.0407,0.00119,0.0987,0.68,82.042,208867.0,4,1
15.0,0.596,0.481,11.0,-11.191,0,0.0258,0.829,0.00124,0.197,0.485,105.99,267560.0,4,5
59.0,0.364,0.912,7.0,-2.968,1,0.107,0.000104,0.0025,0.086,0.666,105.368,189200.0,4,3
38.0,0.533,0.653,4.0,-7.558,0,0.162,0.0463,9.32e-05,0.327,0.39,65.872,245447.0,4,4
62.0,0.473,0.883,6.0,-3.65,1,0.047,0.00201,0.000967,0.142,0.164,115.048,238133.0,4,2
63.0,0.4,0.506,7.0,-8.078,1,0.0412,0.14,0.0278,0.129,0.248,165.155,263818.0,4,2
43.0,0.487,0.57,5.0,-9.199,1,0.0294,0.204,0.000115,0.152,0.864,150.184,277261.0,4,2
32.0,0.436,0.951,9.0,-4.332,1,0.0561,0.00123,0.00354,0.509,0.612,95.999,213813.0,4,3
57.0,0.468,0.753,4.0,-4.329,0,0.031,0.179,5.65e-06,0.148,0.18,155.929,250293.0,4,5
49.0,0.583,0.881,9.0,-4.099,0,0.0904,0.00134,3.49e-05,0.341,0.813,140.09,190487.0,4,0
36.0,0.288,0.887,5.0,-6.447,1,0.0985,0.0299,0.0656,0.873,0.688,108.083,246632.0,4,5
42.0,0.386,0.713,11.0,-9.186,1,0.0427,0.0919,0.00244,0.276,0.11,135.844,428427.0,4,3
35.0,0.449,0.253,11.0,-9.819,0,0.0416,0.92,6.53e-05,0.0929,0.502,140.756,290373.0,4,4
53.0,0.659,0.931,2.0,-4.957,0,0.0326,0.0182,3.63e-05,0.347,0.861,115.965,170667.0,4,4
49.0,0.62,0.878,9.0,-9.064,1,0.0443,0.0264,0.776,0.235,0.708,129.236,272996.0,4,5
45.0,0.444,0.909,1.0,-6.766,1,0.258,0.000323,0.0559,0.152,0.594,169.765,171427.0,4,5
52.0,0.736,0.454,8.0,-9.339,1,0.0266,0.0746,0.121,0.339,0.396,113.994,195707.0,4,0
31.0,0.422,0.809,11.0,-6.389,0,0.0438,0.000118,0.902,0.149,0.728,174.92,168901.0,4,5
54.0,0.231,0.904,2.0,-5.506,1,0.0895,0.0304,2.74e-06,0.15,0.598,176.073,310377.0,4,5
36.0,0.456,0.841,7.0,-7.015,0,0.0546,0.00371,0.00314,0.0898,0.533,139.981,400200.0,4,3
17.0,0.597,0.605,7.0,-12.013,1,0.0255,0.181,0.000331,0.118,0.886,97.782,4.68578333,4,5
35.0,0.56,0.423,11.0,-16.309,0,0.131,0.117,0.0591,0.0939,0.625,113.48,181493.0,4,5
39.0,0.527,0.799,9.0,-6.236,0,0.045,0.03,4.42e-06,0.203,0.379,147.021,205973.0,4,1
54.0,0.469,0.486,9.0,-15.076,0,0.0427,0.149,1.21e-05,0.123,0.595,130.737,239267.0,4,5
36.0,0.493,0.716,11.0,-5.721,0,0.0283,0.0827,0.00837,0.84,0.757,81.904,437358.0,4,1
67.0,0.652,0.609,9.0,-9.684,0,0.028,0.298,8.79e-06,0.0573,0.646,98.125,230107.0,4,5
64.0,0.886,0.371,5.0,-10.542,1,0.0465,0.349,0.00138,0.0985,0.928,115.026,219261.0,4,2
42.0,0.53,0.691,2.0,-5.409,1,0.0307,0.374,0.111,0.29,0.581,117.046,214467.0,4,1
58.0,0.371,0.973,10.0,-5.303,0,0.135,0.000641,0.00163,0.0423,0.444,127.721,164333.0,4,3
41.0,0.391,0.835,7.0,-4.944,1,0.0702,0.00485,0.00514,0.118,0.109,129.024,300820.0,4,2
59.0,0.861,0.662,7.0,-5.666,1,0.0818,0.081,1.18e-05,0.101,0.658,120.029,196709.0,4,2
25.0,0.426,0.95,1.0,-7.524,1,0.1,1.34e-05,0.131,0.78,0.261,93.997,290600.0,4,3
40.0,0.797,0.726,7.0,-5.267,1,0.0804,0.476,0.472,0.0769,0.969,104.432,172329.0,4,4
30.0,0.475,0.519,9.0,-12.645,0,0.03,0.0214,0.252,0.116,0.857,126.528,505267.0,4,1
51.0,0.794,0.613,3.0,-8.711,1,0.0295,0.329,2.67e-06,0.0764,0.823,110.738,243893.0,4,5
38.0,0.559,0.875,9.0,-6.894,1,0.0367,7.69e-06,0.0125,0.359,0.626,133.03,252213.0,4,5
31.0,0.482,0.862,8.0,-4.236,1,0.0367,0.0109,2.24e-05,0.156,0.772,150.0,206007.0,4,5
18.0,0.691,0.753,11.0,-6.098,0,0.0634,0.000266,0.31,0.107,0.886,157.903,125689.0,4,4
47.0,0.551,0.918,1.0,-5.205,1,0.0642,0.015,0.000622,0.093,0.6,170.399,231720.0,4,3
3.0,0.466,0.257,9.0,-13.707,0,0.036,0.673,0.000245,0.0957,0.397,107.296,255560.0,4,2
40.0,0.146,0.962,11.0,-7.394,0,0.0763,1.84e-06,0.876,0.59,0.26,169.561,219173.0,4,3
43.0,0.782,0.449,8.0,-10.136,0,0.308,0.71,0.000811,0.345,0.354,106.904,192801.0,4,2
59.0,0.714,0.708,10.0,-6.286,0,0.0483,0.0891,0.0471,0.116,0.601,94.478,225600.0,4,5
44.0,0.82,0.62,5.0,-9.755,0,0.364,0.0384,1.31e-05,0.114,0.898,120.009,193000.0,4,0
53.0,0.167,0.975,2.0,-4.279,1,0.216,0.000169,0.0161,0.172,0.0918,199.06,229960.0,4,5
21.0,0.44,0.849,6.0,-3.981,1,0.104,0.00274,3.6e-05,0.101,0.459,77.514,185349.0,4,5
56.0,0.414,0.949,5.0,-6.038,1,0.0767,0.000498,0.000317,0.102,0.46,159.999,274053.0,4,5
62.0,0.374,0.903,10.0,-4.49,1,0.0825,0.00075,5.85e-06,0.244,0.429,109.118,263080.0,3,5
30.0,0.644,0.639,5.0,-8.597,1,0.0364,0.0831,0.0115,0.212,0.63,89.936,221388.0,4,2
69.0,0.442,0.846,4.0,-5.214,1,0.0764,0.0538,4.71e-06,0.282,0.622,128.235,217653.0,4,4
33.0,0.11,0.729,9.0,-7.247,1,0.0395,0.000413,0.137,0.108,0.498,182.476,249963.0,4,5
35.0,0.516,0.957,9.0,-3.821,1,0.139,0.00326,2.28e-05,0.15,0.315,130.033,281538.0,4,3
41.0,0.415,0.363,7.0,-10.736,1,0.0315,0.694,0.633,0.105,0.258,83.486,179933.0,4,5
64.0,0.225,0.689,8.0,-9.12,1,0.0555,0.469,0.813,0.337,0.5,93.798,102080.0,4,5
44.0,0.528,0.159,4.0,-13.696,1,0.0267,0.76,0.000205,0.209,0.423,82.986,315795.0,3,5
39.0,0.587,0.556,1.0,-14.085,1,0.0346,0.0228,0.00624,0.0808,0.677,148.155,187667.0,4,1
27.0,0.108,0.556,10.0,-7.719,1,0.0494,0.000134,0.854,0.639,0.35,175.661,253013.0,4,2
37.0,0.357,0.981,6.0,-3.452,0,0.231,0.000279,0.151,0.0986,0.202,112.493,231798.0,3,3
35.0,0.482,0.487,10.0,-4.125,0,0.0372,0.849,1.08e-05,0.255,0.663,122.754,215000.0,4,4
51.0,0.57,0.704,1.0,-8.32,1,0.0314,0.0104,0.455,0.0905,0.437,115.041,214987.0,4,5
52.0,0.516,0.95,9.0,-3.857,0,0.127,0.000356,0.295,0.0828,0.321,151.989,245517.0,4,5
32.0,0.53,0.873,2.0,-5.513,0,0.0613,0.00436,0.000472,0.161,0.272,162.053,202963.0,4,0
52.0,0.438,0.931,4.0,-5.281,0,0.0643,0.224,0.00117,0.104,0.379,149.933,219448.0,4,5
41.0,0.806,0.6,9.0,-11.02,1,0.0535,0.0251,0.187,0.0408,0.932,113.544,214227.0,4,2
52.0,0.577,0.464,7.0,-7.943,1,0.024,0.0979,1.3e-06,0.154,0.346,90.557,219507.0,4,2
43.0,0.768,0.523,2.0,-5.088,1,0.0374,0.343,7.56e-05,0.1,0.538,115.934,200320.0,4,4
46.0,0.47,0.911,7.0,-3.766,1,0.0591,0.00875,0.000443,0.361,0.308,149.985,225600.0,4,0
60.0,0.592,0.813,9.0,-7.154,1,0.0465,0.0014,0.000966,0.336,0.384,114.038,224773.0,4,5
37.0,0.565,0.542,9.0,-10.506,1,0.0315,0.53,0.00129,0.0694,0.794,103.966,525427.0,4,5
46.0,0.844,0.787,11.0,-7.044,1,0.132,0.0941,0.000853,0.0841,0.54,110.985,116757.0,4,2
37.0,0.582,0.643,4.0,-6.512,1,0.0262,0.15,0.000254,0.183,0.322,82.506,198345.0,4,2
76.0,0.621,0.31,9.0,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,240707.0,4,4
40.0,0.602,0.711,5.0,-9.887,0,0.0438,0.166,0.0403,0.1,0.646,121.875,286000.0,4,0
66.0,0.778,0.899,2.0,-6.552,1,0.0451,0.0028,0.0345,0.0263,0.881,119.995,204133.0,4,2
42.0,0.43,0.757,2.0,-7.973,0,0.0514,0.303,0.732,0.158,0.288,132.019,311760.0,4,3
23.0,0.448,0.967,10.0,-6.563,0,0.0527,1.79e-05,0.355,0.31,0.494,99.977,190773.0,4,3
71.0,0.569,0.692,9.0,-4.683,1,0.0323,0.0167,3.78e-05,0.126,0.737,141.632,192213.0,4,4
61.0,0.346,0.944,9.0,-9.874,1,0.0485,4.16e-05,0.565,0.0546,0.403,179.63,2.4506,4,4
44.0,0.544,0.951,6.0,-4.227,0,0.0784,0.00233,0.00302,0.129,0.601,154.969,163925.0,4,5
43.0,0.462,0.753,1.0,-9.086,1,0.0343,0.0136,0.695,0.151,0.858,96.44,197754.0,4,2
48.0,0.253,0.931,4.0,-4.189,0,0.142,0.0611,3.1e-05,0.639,0.25,162.374,260293.0,4,5
34.0,0.873,0.338,9.0,-13.68,0,0.0369,0.374,0.0675,0.0805,0.804,106.017,464085.0,4,1
41.0,0.722,0.785,8.0,-12.155,1,0.0677,0.0659,0.00447,0.315,0.843,118.035,208240.0,4,1
41.0,0.477,0.641,4.0,-7.254,0,0.0295,0.0239,0.000212,0.184,0.215,108.09,288067.0,1,5
46.0,0.31,0.874,1.0,-11.889,1,0.152,0.000416,0.712,0.0695,0.096,131.717,279973.0,4,0
44.0,0.516,0.931,10.0,-6.291,1,0.0388,0.285,0.013,0.333,0.578,117.097,261987.0,4,5
46.0,0.193,0.948,5.0,-5.623,0,0.138,0.00749,0.00515,0.306,0.158,81.636,295813.0,4,3
26.0,0.198,0.993,7.0,-3.961,0,0.143,3.63e-06,0.741,0.0775,0.0398,115.643,286851.0,4,3
40.0,0.515,0.826,1.0,-4.268,1,0.0414,0.0319,6.37e-05,0.077,0.685,149.954,220889.0,4,5
38.0,0.74,0.363,9.0,-8.706,1,0.0377,0.515,0.000441,0.124,0.308,145.562,197028.0,4,4
38.0,0.614,0.806,5.0,-9.142,1,0.0679,0.267,0.0796,0.109,0.746,164.074,193000.0,4,2
8.0,0.402,0.956,1.0,-3.795,0,0.0487,4.11e-05,6.54e-06,0.13,0.231,135.021,206667.0,4,5
56.0,0.747,0.453,10.0,-10.563,0,0.429,0.372,0.000276,0.125,0.374,108.911,259817.0,4,0
51.0,0.176,0.974,7.0,-5.778,0,0.132,0.000419,2.62e-05,0.107,0.334,185.491,301746.0,4,3
60.0,0.662,0.845,5.0,-6.173,0,0.0352,0.0211,0.108,0.342,0.679,114.957,202502.0,4,2
35.0,0.46,0.223,2.0,-8.974,0,0.138,0.995,0.0957,0.253,0.306,78.306,188200.0,4,4
20.0,0.376,0.399,4.0,-10.328,1,0.0401,0.027,0.916,0.192,0.487,70.212,141307.0,4,5
42.0,0.633,0.376,9.0,-11.434,1,0.0277,0.822,0.0195,0.0814,0.303,88.276,431933.0,4,5
32.0,0.842,0.941,7.0,-6.912,1,0.0517,0.136,0.00808,0.0645,0.716,119.075,191987.0,4,0
52.0,0.556,0.567,9.0,-11.426,0,0.0333,0.0581,0.00143,0.0907,0.858,141.345,227751.0,4,1
35.0,0.489,0.474,5.0,-7.459,0,0.0256,0.649,0.803,0.0891,0.201,132.042,352189.0,3,2
1.0,0.562,0.961,4.0,-7.338,1,0.0617,0.00486,0.796,0.149,0.96,125.036,450547.0,4,2
11.0,0.345,0.698,1.0,-8.214,1,0.171,0.00735,0.872,0.14,0.0395,127.992,354129.0,4,0
36.0,0.301,0.822,1.0,-6.918,1,0.0579,8.8e-06,0.00951,0.115,0.254,175.085,276000.0,4,3
38.0,0.364,0.747,1.0,-5.743,1,0.0367,0.000166,1.87e-06,0.118,0.0939,151.909,328093.0,3,1
33.0,0.273,0.991,4.0,-3.548,0,0.165,0.000136,0.651,0.147,0.106,108.884,208000.0,4,3
31.0,0.449,0.776,9.0,-10.474,1,0.162,0.134,0.00399,0.201,0.586,116.753,313107.0,4,5
70.0,0.582,0.689,7.0,-12.203,1,0.0277,0.607,0.0571,0.145,0.531,111.166,297853.0,4,5
34.0,0.648,0.867,4.0,-5.184,1,0.142,0.0849,0.00218,0.321,0.874,164.399,235394.0,4,5
43.0,0.488,0.811,5.0,-8.948,1,0.0551,0.00159,0.000576,0.208,0.316,92.493,264733.0,4,0
21.0,0.338,0.713,11.0,-3.64,1,0.0392,0.000307,0.000241,0.0856,0.238,79.664,246282.0,4,5
52.0,0.442,0.937,7.0,-6.693,0,0.0723,0.00368,0.000116,0.0814,0.444,75.034,217815.0,4,5
50.0,0.556,0.697,7.0,-5.959,1,0.0407,0.000128,1.15e-05,0.531,0.165,106.071,193794.0,4,4
49.0,0.451,0.817,11.0,-5.124,1,0.038,0.0144,3.49e-06,0.103,0.459,79.974,220791.0,4,1
50.0,0.398,0.982,2.0,-3.979,1,0.178,0.00306,0.0243,0.44,0.401,172.822,216760.0,4,5
36.0,0.361,0.91,9.0,-7.914,1,0.0943,0.0338,0.648,0.122,0.305,108.168,486861.0,4,5
49.0,0.603,0.865,8.0,-3.02,0,0.0383,0.00986,0.0005,0.109,0.546,122.984,210907.0,4,5
41.0,0.275,0.658,10.0,-10.82,1,0.032,0.0242,0.779,0.121,0.451,159.201,608253.0,4,3
48.0,0.413,0.965,8.0,-4.556,1,0.202,0.000317,0.00217,0.267,0.126,150.026,206000.0,4,3
33.0,0.494,0.958,4.0,-7.765,0,0.0511,0.0361,0.000226,0.387,0.313,145.055,352943.0,4,3
24.0,0.561,0.241,9.0,-15.723,1,0.0417,0.894,7.25e-05,0.104,0.674,113.32,187627.0,4,1
48.0,0.783,0.706,7.0,-7.544,1,0.0434,0.0493,0.0617,0.158,0.96,141.021,185199.0,4,0
23.0,0.456,0.513,5.0,-11.221,0,0.0277,0.00447,0.0273,0.114,0.771,153.995,280603.0,3,2
57.0,0.401,0.902,5.0,-4.115,1,0.0469,7.32e-05,0.00465,0.261,0.57,136.873,174453.0,4,2
19.0,0.642,0.516,11.0,-7.804,1,0.0458,0.36,0.399,0.0835,0.695,83.442,222235.0,4,2
42.0,0.837,0.71,2.0,-7.109,1,0.0762,0.0286,0.019,0.0649,0.694,123.021,204878.0,4,4
47.0,0.599,0.626,6.0,-6.622,1,0.0339,0.0108,8.8e-06,0.158,0.708,119.837,189400.0,4,5
46.0,0.248,0.98,6.0,-7.1,1,0.0878,3.19e-06,0.795,0.0688,0.513,152.956,154347.0,4,5
37.0,0.506,0.22,7.0,-13.371,1,0.0328,0.922,0.139,0.0806,0.496,93.583,168779.0,4,0
83.0,0.617,0.635,11.0,-6.769,0,0.0317,0.0498,1.44e-05,0.164,0.446,103.019,247160.0,4,4
46.0,0.104,0.352,9.0,-15.31,0,0.0422,0.194,0.858,0.0904,0.0373,90.265,395337.0,3,3
64.0,0.445,0.591,7.0,-9.004,0,0.0316,0.319,0.766,0.107,0.0774,137.864,216038.0,4,2
25.0,0.569,0.761,9.0,-4.78,0,0.0343,0.0315,0.000694,0.0958,0.694,90.024,209601.0,4,1
47.0,0.587,0.653,8.0,-9.73,0,0.0302,0.703,1.86e-05,0.064,0.576,135.866,371133.0,4,5
48.0,0.739,0.79,2.0,-4.503,0,0.0658,0.567,0.000322,0.1,0.492,117.394,155027.0,4,5
65.0,0.484,0.741,2.0,-5.298,1,0.0411,0.0228,0.000164,0.31,0.137,85.076,222317.0,4,3
40.0,0.556,0.683,1.0,-9.149,0,0.0374,0.101,0.0577,0.229,0.694,101.006,190135.0,4,2
23.0,0.462,0.865,2.0,-3.71,1,0.0351,0.00239,0.000769,0.0951,0.283,99.984,210563.0,4,5
43.0,0.674,0.597,2.0,-9.791,1,0.236,0.587,3.93e-06,0.0935,0.347,99.854,260750.0,4,0
45.0,0.698,0.609,7.0,-5.658,0,0.208,0.394,0.00292,0.678,0.742,79.028,197327.0,4,4
44.0,0.169,0.956,2.0,-2.94,1,0.0631,0.00127,0.0566,0.208,0.159,95.249,257240.0,3,3
52.0,0.522,0.726,4.0,-4.115,1,0.0383,0.348,5.47e-06,0.148,0.331,161.867,189587.0,4,5
9.0,0.921,0.856,7.0,-6.267,1,0.0482,0.0205,0.000307,0.0215,0.976,135.978,201587.0,4,2
28.0,0.131,0.945,9.0,-5.546,0,0.0723,3.1e-06,0.953,0.311,0.211,145.022,247620.0,4,3
40.0,0.626,0.923,1.0,-4.448,1,0.0474,0.0132,0.000771,0.0331,0.845,87.377,224640.0,4,1
15.0,0.669,0.31,5.0,-11.795,0,0.0339,0.918,0.827,0.122,0.279,143.904,442854.0,4,2
29.0,0.363,0.683,11.0,-7.064,0,0.032,0.0118,0.000162,0.109,0.578,144.776,174041.0,4,2
50.0,0.798,0.519,5.0,-7.38,0,0.0622,0.375,0.000652,0.131,0.521,116.046,136500.0,4,0
32.0,0.591,0.758,8.0,-2.522,1,0.0317,0.0254,0.0494,0.371,0.543,97.03,197938.0,4,2
